Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
a	ADP	0	46	11	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
eva	NOUN	0	46	12	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
foi	AUX	0	46	13	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
assediada	VERB	1	46	14	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
por	ADP	0	46	15	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
uma	DET	0	46	16	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
especie	NOUN	1	46	17	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
da	ADP	0	46	18	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
sua	DET	0	46	19	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
criacao	NOUN	1	46	20	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
e	CCONJ	0	46	21	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
usando	VERB	0	46	22	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
suas	DET	0	46	23	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
palavras	NOUN	0	46	24	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
a	ADP	0	46	25	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
mais	ADV	0	46	26	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
astuta	ADJ	1	46	27	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
de	ADP	0	46	28	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
todas	DET	0	46	29	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
alimariase	NOUN	1	46	30	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
sabido	VERB	1	46	31	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
ilustrissimo	NOUN	1	46	32	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
que	PRON	0	46	33	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
esse	DET	0	46	34	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
animal	NOUN	0	46	35	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
tem	VERB	0	46	36	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
o	DET	0	46	37	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
poder	NOUN	0	46	38	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
de	SCONJ	0	46	39	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
hipnotizar	VERB	1	46	40	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
as	DET	0	46	41	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
suas	DET	0	46	42	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
presas	NOUN	0	46	43	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
para	SCONJ	0	46	44	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
depois	ADV	0	46	45	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
dar	VERB	0	46	46	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
o	DET	0	46	47	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
bote	NOUN	1	46	48	0	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
45	['ADV', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'AUX', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADP', 'ADV', 'ADJ', 'ADP', 'DET', 'NOUN', 'VERB', 'NOUN', 'PRON', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'SCONJ', 'VERB', 'DET', 'DET', 'NOUN', 'SCONJ', 'ADV', 'VERB', 'DET', 'NOUN']	[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]	46	45	1	quando da dor da conceicao rua luiz oliveira 157 bairro conceicao a eva foi assediada por uma especie da sua criacao e usando suas palavras a mais astuta de todas alimariase sabido ilustrissimo que esse animal tem o poder de hipnotizar as suas presas para depois dar o bote
reporter	NOUN	1	47	0	0	reporter da tv globo sofre tentativa de assalto ao vivo situacao aconteceu na avenida paulista em sao paulo durante o programa encontro saopaulo assalto tvglobo encontro patriciapoeta saiba mais redetvuolcombrtvfamablo
da	ADP	0	47	1	0	reporter da tv globo sofre tentativa de assalto ao vivo situacao aconteceu na avenida paulista em sao paulo durante o programa encontro saopaulo assalto tvglobo encontro patriciapoeta saiba mais redetvuolcombrtvfamablo
tv	PROPN	1	47	2	0	reporter da tv globo sofre tentativa de assalto ao vivo situacao aconteceu na avenida paulista em sao paulo durante o programa encontro saopaulo assalto tvglobo encontro patriciapoeta saiba mais redetvuolcombrtvfamablo
globo	PROPN	0	47	3	0	reporter da tv globo sofre tentativa de assalto ao vivo situacao aconteceu na avenida paulista em sao paulo durante o programa encontro saopaulo assalto tvglobo encontro patriciapoeta saiba mais redetvuolcombrtvfamablo
sofre	VERB	0	47	4	0	reporter da tv globo sofre tentativa de assalto ao vivo situacao aconteceu na avenida paulista em sao paulo durante o programa encontro saopaulo assalto tvglobo encontro patriciapoeta saiba mais redetvuolcombrtvfamablo
tentativa	NOUN	0	47	5	0	reporter da tv globo sofre tentativa de assalto ao vivo situacao aconteceu na avenida paulista em sao paulo durante o programa encontro saopaulo assalto tvglobo encontro patriciapoeta saiba mais redetvuolcombrtvfamablo
de	ADP	0	47	6	0	reporter da tv globo sofre tentativa de assalto ao vivo situacao aconteceu na avenida paulista em sao paulo durante o programa encontro saopaulo assalto tvglobo encontro patriciapoeta saiba mais redetvuolcombrtvfamablo
assalto	NOUN	0	47	7	0	reporter da tv globo sofre tentativa de assalto ao vivo situacao aconteceu na avenida paulista em sao paulo durante o programa encontro saopaulo assalto tvglobo encontro patriciapoeta saiba mais redetvuolcombrtvfamablo
ao	ADP	0	47	8	0	reporter da tv globo sofre tentativa de assalto ao vivo situacao aconteceu na avenida paulista em sao paulo durante o programa encontro saopaulo assalto tvglobo encontro patriciapoeta saiba mais redetvuolcombrtvfamablo
